time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2025.04.01 05:33,2025.04.01 15:53,SELL,LienKe,3147.237,3150.947,37.1,292.6,19.8,7.89,0.53,1,7,-,1,10,-,1,14,-,1,17,-,1,19,-,1,20,-,1,22,-,1,30,-,0,,,TP,300.00,620
2025.04.01 04:15,2025.04.01 15:57,SELL,LienKe,3146.524,3150.947,44.2,299.6,27.0,6.77,0.61,1,2,75,1,7,75,1,11,75,1,95,-,1,97,-,1,98,-,1,100,-,1,208,-,0,,,TP,300.00,702
2025.04.02 20:17,2025.04.02 20:29,BUY,Swing,3111.271,3101.742,95.3,269.1,47.6,2.82,0.50,1,1,-,1,1,-,1,1,-,1,1,-,1,1,-,1,1,-,1,3,-,1,10,-,0,,,TP,300.00,12
2025.04.02 20:15,2025.04.02 22:16,BUY,Swing,3117.924,3101.742,161.8,289.8,114.1,1.79,0.71,1,0,2,1,0,2,1,0,2,1,0,2,1,1,2,1,1,2,1,13,-,1,13,-,0,,,TP,300.00,121
2025.04.03 04:58,2025.04.03 05:12,BUY,LienKe,3140.506,3136.107,44.0,6.5,39.0,0.15,0.89,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-43.99,14
2025.04.03 04:55,2025.04.03 05:12,BUY,LienKe,3142.585,3136.107,64.8,10.0,59.8,0.15,0.92,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-64.78,17
2025.04.04 20:57,2025.04.06 22:22,SELL,LienKe,3039.670,3043.940,42.7,251.2,9.6,5.88,0.22,1,0,-,1,2955,-,1,2955,-,1,2955,-,1,2955,-,1,2955,-,1,2960,-,1,2963,-,0,,,TP,300.00,2965
2025.04.04 20:20,2025.04.06 22:22,SELL,LienKe,3037.932,3043.940,60.1,233.8,27.0,3.89,0.45,1,3,4,1,23,28,1,2993,-,1,2993,-,1,2993,-,1,2995,-,1,2997,-,1,3001,-,0,,,TP,300.00,3002
2025.04.07 00:15,2025.04.07 01:12,BUY,LienKe,2976.152,2967.689,84.6,217.7,40.8,2.57,0.48,1,1,31,1,1,31,1,1,31,1,1,31,1,1,31,1,2,31,1,5,31,1,55,-,0,,,TP,300.00,57
2025.04.07 00:15,2025.04.07 01:15,BUY,LienKe,2981.672,2967.689,139.8,273.9,96.0,1.96,0.69,1,1,15,1,1,15,1,2,15,1,2,15,1,2,15,1,22,27,1,55,-,1,57,-,0,,,TP,300.00,60
2025.04.07 11:40,2025.04.07 13:35,SELL,LienKe,3043.767,3049.148,53.8,293.0,14.8,5.45,0.27,1,1,-,1,1,-,1,2,-,1,6,-,1,7,-,1,16,-,1,20,-,1,54,-,0,,,TP,300.00,115
2025.04.07 11:40,2025.04.07 13:35,SELL,LienKe,3041.354,3049.148,77.9,268.9,38.9,3.45,0.50,1,0,0,1,4,-,1,6,-,1,8,-,1,16,-,1,19,-,1,26,-,1,55,-,0,,,TP,300.00,115
2025.04.09 06:15,2025.04.09 06:23,SELL,Swing,3021.125,3028.244,71.2,0.0,65.6,0.00,0.92,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-71.19,8
2025.04.09 06:15,2025.04.09 06:23,SELL,Swing,3020.436,3028.244,78.1,5.1,72.5,0.06,0.93,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-78.08,8
2025.04.10 01:00,2025.04.10 02:09,SELL,Swing,3099.336,3104.463,51.3,207.4,30.9,4.05,0.60,1,0,60,1,1,60,1,1,60,1,1,60,1,1,60,1,13,60,1,19,60,1,36,60,0,,,SL,-51.27,69
2025.04.10 00:40,2025.04.10 02:09,SELL,Swing,3096.904,3104.463,75.6,183.1,55.2,2.42,0.73,1,2,4,1,3,4,1,6,15,1,21,80,1,33,80,1,33,80,1,55,80,0,,,0,,,SL,-75.59,89
2025.04.10 12:49,2025.04.10 14:05,SELL,Swing,3130.123,3136.993,68.7,139.5,66.6,2.03,0.97,1,1,30,1,1,30,1,1,30,1,5,30,1,9,30,1,45,73,0,,,0,,,0,,,SL,-68.70,76
2025.04.10 12:35,2025.04.10 14:05,SELL,Swing,3125.008,3136.993,119.9,88.4,117.8,0.74,0.98,1,0,9,1,0,9,1,0,9,1,1,9,1,1,9,0,,,0,,,0,,,0,,,SL,-119.85,90
2025.04.10 08:56,2025.04.10 14:05,BUY,LienKe,3106.965,3101.686,52.8,296.6,37.8,5.62,0.72,1,20,34,1,21,34,1,29,34,1,41,-,1,60,-,1,62,-,1,90,-,1,193,-,0,,,TP,300.00,309
2025.04.10 08:40,2025.04.10 14:07,BUY,LienKe,3108.916,3101.686,72.3,291.5,57.3,4.03,0.79,1,1,13,1,2,13,1,3,13,1,75,-,1,78,-,1,95,-,1,170,-,1,209,-,0,,,TP,300.00,327
2025.04.11 16:11,2025.04.14 10:20,SELL,LienKe,3243.579,3248.436,48.6,298.3,23.4,6.14,0.48,1,2,3,1,4,10,1,7,10,1,15,3464,1,17,3464,1,17,3464,1,38,3464,1,42,3464,0,,,TP,300.00,3969
2025.04.11 16:10,2025.04.14 10:21,SELL,LienKe,3241.771,3248.436,66.6,287.7,41.5,4.32,0.62,1,8,9,1,15,3455,1,16,3455,1,17,3455,1,19,3455,1,29,3455,1,40,3455,1,44,3455,0,,,TP,300.00,3971
2025.04.14 13:09,2025.04.14 13:13,BUY,LienKe,3203.606,3197.468,61.4,0.0,49.2,0.00,0.80,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-61.38,4
2025.04.14 12:45,2025.04.14 13:13,BUY,LienKe,3206.908,3197.468,94.4,50.3,82.2,0.53,0.87,1,0,1,1,0,1,1,0,1,1,4,7,0,,,0,,,0,,,0,,,0,,,SL,-94.40,28
2025.04.15 04:30,2025.04.15 20:02,SELL,LienKe,3229.312,3233.103,37.9,176.0,35.5,4.64,0.94,1,3,12,1,46,220,1,48,220,1,57,220,1,77,220,1,180,220,1,561,793,0,,,0,,,SL,-37.91,932
2025.04.15 04:05,2025.04.15 20:02,SELL,LienKe,3228.493,3233.103,46.1,167.8,43.7,3.64,0.95,1,5,6,1,73,148,1,77,148,1,97,148,1,201,245,1,206,245,1,588,816,0,,,0,,,SL,-46.10,957
2025.04.15 12:39,2025.04.15 23:37,BUY,LienKe,3216.171,3211.266,49.0,289.6,46.2,5.90,0.94,1,1,60,1,1,60,1,2,60,1,4,60,1,25,60,1,29,60,1,391,-,1,599,-,0,,,TP,300.00,658
2025.04.15 12:30,2025.04.15 23:58,BUY,LienKe,3219.801,3211.266,85.3,292.1,82.5,3.42,0.97,1,1,4,1,1,4,1,16,25,1,37,53,1,311,-,1,316,-,1,599,-,1,620,-,0,,,TP,300.00,688
2025.04.16 04:54,2025.04.16 04:56,SELL,LienKe,3282.569,3286.736,41.7,2.1,34.0,0.05,0.81,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-41.67,1
2025.04.16 04:05,2025.04.16 04:56,SELL,LienKe,3280.891,3286.736,58.4,114.4,50.7,1.96,0.87,1,9,43,1,11,43,1,16,43,1,17,43,1,22,43,1,25,43,0,,,0,,,0,,,SL,-58.45,51
2025.04.21 09:27,2025.04.21 11:36,SELL,LienKe,3395.513,3399.560,40.5,89.5,34.9,2.21,0.86,1,3,6,1,21,46,1,24,46,1,104,123,1,105,123,0,,,0,,,0,,,0,,,SL,-40.47,129
2025.04.21 09:15,2025.04.21 11:36,SELL,LienKe,3394.431,3399.560,51.3,78.7,45.7,1.53,0.89,1,2,5,1,3,5,1,36,38,1,116,135,0,,,0,,,0,,,0,,,0,,,SL,-51.29,141
2025.04.21 12:05,2025.04.21 12:46,SELL,LienKe,3405.637,3409.730,40.9,75.1,32.2,1.84,0.79,1,1,1,1,4,14,1,7,14,1,19,39,0,,,0,,,0,,,0,,,0,,,SL,-40.93,41
2025.04.21 12:05,2025.04.21 12:46,SELL,LienKe,3404.511,3409.730,52.2,63.8,43.5,1.22,0.83,1,5,6,1,8,13,1,19,33,1,20,33,0,,,0,,,0,,,0,,,0,,,SL,-52.19,41
2025.04.22 16:15,2025.04.22 16:17,BUY,LienKe,3410.576,3402.087,84.9,0.0,82.3,0.00,0.97,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-84.89,1
2025.04.22 16:05,2025.04.22 16:17,BUY,LienKe,3416.192,3402.087,141.1,32.1,138.5,0.23,0.98,1,2,3,1,2,3,1,4,5,0,,,0,,,0,,,0,,,0,,,0,,,SL,-141.05,12
2025.04.24 20:00,2025.04.24 20:55,SELL,LienKe,3342.266,3350.026,77.6,39.8,77.3,0.51,1.00,1,0,4,1,0,4,1,9,30,0,,,0,,,0,,,0,,,0,,,0,,,SL,-77.60,55
2025.04.24 22:36,2025.04.25 03:52,SELL,Swing,3367.091,3373.324,62.3,296.2,38.6,4.75,0.62,1,3,22,1,5,22,1,9,22,1,10,22,1,25,-,1,45,-,1,55,-,1,191,-,0,,,TP,300.00,316
2025.04.24 22:35,2025.04.25 03:52,SELL,Swing,3363.849,3373.324,94.7,263.7,71.0,2.78,0.75,1,11,12,1,12,12,1,25,-,1,27,-,1,48,-,1,48,-,1,60,-,1,198,-,0,,,TP,300.00,317
2025.04.27 23:46,2025.04.28 01:24,BUY,LienKe,3303.891,3297.242,66.5,120.7,55.6,1.82,0.84,1,1,2,1,15,89,1,16,89,1,20,89,1,20,89,1,64,89,0,,,0,,,0,,,SL,-66.49,98
2025.04.27 23:25,2025.04.28 01:24,BUY,LienKe,3305.492,3297.242,82.5,104.7,71.6,1.27,0.87,1,0,8,1,1,8,1,2,8,1,3,8,1,41,47,1,87,110,0,,,0,,,0,,,SL,-82.50,119
2025.04.28 14:50,2025.04.28 16:13,SELL,Swing,3330.323,3336.208,58.9,110.7,58.8,1.88,1.00,1,1,2,1,1,2,1,10,25,1,11,25,1,48,76,1,51,76,0,,,0,,,0,,,SL,-58.85,83
2025.04.28 14:50,2025.04.28 16:13,SELL,Swing,3329.133,3336.208,70.8,98.8,70.7,1.40,1.00,1,1,2,1,10,24,1,11,24,1,15,24,1,50,76,0,,,0,,,0,,,0,,,SL,-70.75,83
2025.04.28 16:35,2025.04.28 18:23,SELL,LienKe,3336.426,3340.926,45.0,36.9,39.3,0.82,0.87,1,4,5,1,13,20,1,14,20,0,,,0,,,0,,,0,,,0,,,0,,,SL,-45.00,108
2025.04.28 16:20,2025.04.28 18:23,SELL,LienKe,3334.008,3340.926,69.2,24.8,63.4,0.36,0.92,1,1,5,1,11,13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-69.18,123
2025.04.29 12:16,2025.04.29 12:21,BUY,LienKe,3307.353,3302.962,43.9,4.1,38.4,0.09,0.87,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-43.91,5
2025.04.29 12:15,2025.04.29 12:21,BUY,LienKe,3310.152,3302.962,71.9,0.5,66.4,0.01,0.92,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-71.90,6
2025.04.29 23:20,2025.04.30 01:59,BUY,LienKe,3314.533,3307.949,65.8,134.5,63.3,2.04,0.96,1,3,18,1,8,18,1,8,18,1,44,81,1,44,81,1,46,81,0,,,0,,,0,,,SL,-71.19,159
2025.04.29 13:48,2025.04.30 08:11,BUY,Swing,3303.638,3297.403,62.4,263.8,44.2,4.23,0.71,1,0,1,1,5,8,1,5,8,1,12,17,1,38,857,1,39,857,1,158,857,1,170,857,0,,,SL,-67.70,1103
2025.04.29 12:25,2025.04.30 08:11,BUY,Swing,3308.479,3297.403,110.8,215.3,92.6,1.94,0.84,1,2,3,1,2,3,1,5,6,1,29,80,1,46,80,1,65,80,1,253,759,1,266,759,0,,,SL,-116.11,1186
2025.05.01 00:17,2025.05.01 00:20,BUY,LienKe,3272.045,3266.416,56.3,0.0,43.9,0.00,0.78,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-56.29,3
2025.05.01 00:10,2025.05.01 00:20,BUY,LienKe,3274.833,3266.416,84.2,15.0,71.8,0.18,0.85,1,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-84.17,10
2025.05.01 09:52,2025.05.01 09:58,BUY,LienKe,3221.136,3216.712,44.2,9.5,29.3,0.22,0.66,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-44.24,6
2025.05.01 09:45,2025.05.01 09:58,BUY,LienKe,3223.239,3216.712,65.3,11.6,50.3,0.18,0.77,1,0,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-65.27,13
2025.05.02 01:00,2025.05.02 06:22,BUY,LienKe,3231.436,3224.533,69.0,296.2,2.0,4.29,0.03,1,0,37,1,0,37,1,1,37,1,15,37,1,63,-,1,68,-,1,79,-,1,138,-,0,,,TP,300.00,322
2025.05.04 22:10,2025.05.04 23:28,SELL,LienKe,3240.411,3244.480,40.7,26.9,40.3,0.66,0.99,1,0,3,1,1,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-40.69,78
2025.05.04 22:10,2025.05.04 23:28,SELL,LienKe,3239.325,3244.480,51.6,16.0,51.2,0.31,0.99,1,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-51.55,78
2025.05.07 19:20,2025.05.08 01:51,BUY,Swing,3370.064,3360.692,93.7,279.8,63.3,2.99,0.68,1,2,2,1,2,2,1,6,10,1,16,21,1,294,-,1,297,-,1,300,-,1,342,-,0,,,TP,283.95,391
2025.05.08 05:24,2025.05.08 05:53,BUY,LienKe,3372.819,3367.773,50.5,57.7,45.0,1.14,0.89,1,3,20,1,3,20,1,8,20,1,12,20,0,,,0,,,0,,,0,,,0,,,SL,-50.46,29
2025.05.08 05:20,2025.05.08 05:53,BUY,LienKe,3376.394,3367.773,86.2,22.0,80.7,0.25,0.94,1,2,3,1,16,17,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-86.21,33
2025.05.08 15:55,2025.05.08 16:04,BUY,LienKe,3333.773,3323.803,99.7,0.4,82.8,0.00,0.83,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-99.70,9
2025.05.14 12:13,2025.05.14 12:14,BUY,LienKe,3218.103,3213.063,50.4,0.0,49.1,0.00,0.97,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-50.40,1
2025.05.14 12:05,2025.05.14 12:14,BUY,LienKe,3221.063,3213.063,80.0,14.7,78.7,0.18,0.98,1,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-80.00,9
2025.05.15 04:18,2025.05.15 04:43,BUY,LienKe,3147.650,3143.209,44.4,26.7,30.1,0.60,0.68,1,4,5,1,9,11,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-44.41,25
2025.05.15 04:15,2025.05.15 04:43,BUY,LienKe,3149.916,3143.209,67.1,5.2,52.8,0.08,0.79,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-67.07,28
