time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2026.04.02 06:03,2026.04.02 06:08,BUY,LienKe,4581.932,4573.881,80.5,76.0,78.3,0.94,0.97,1,0,2,1,0,2,1,0,2,1,0,2,0,,,0,,,0,,,0,,,0,,,SL,-80.51,5
2026.04.02 06:03,2026.04.02 06:08,BUY,LienKe,4588.463,4573.881,145.8,10.7,143.6,0.07,0.98,1,3,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-145.82,5
2026.04.02 18:49,2026.04.02 18:58,SELL,LienKe,4667.544,4671.691,41.5,41.9,31.2,1.01,0.75,1,2,3,1,2,3,1,2,3,0,,,0,,,0,,,0,,,0,,,0,,,SL,-41.47,9
2026.04.02 18:49,2026.04.02 18:58,SELL,LienKe,4665.903,4671.691,57.9,25.5,47.6,0.44,0.82,1,2,3,1,2,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-57.88,9
2026.04.05 23:41,2026.04.06 00:27,BUY,LienKe,4607.610,4602.366,52.4,218.6,25.5,4.17,0.49,1,0,0,1,4,19,1,4,19,1,5,19,1,9,19,1,10,19,1,23,-,1,34,-,0,,,SL,-52.44,46
2026.04.05 23:31,2026.04.06 00:27,BUY,LienKe,4612.093,4602.366,97.3,173.8,70.3,1.79,0.72,1,0,1,1,0,1,1,0,1,1,6,8,1,32,55,1,33,55,1,44,55,0,,,0,,,SL,-97.27,56
2026.04.06 09:03,2026.04.06 09:43,SELL,LienKe,4700.406,4705.704,53.0,30.4,51.0,0.57,0.96,1,1,2,1,1,2,1,20,21,0,,,0,,,0,,,0,,,0,,,0,,,SL,-52.98,39
2026.04.06 09:01,2026.04.06 09:43,SELL,LienKe,4698.050,4705.704,76.5,8.5,74.5,0.11,0.97,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-76.54,42
2026.04.07 09:17,2026.04.07 09:46,SELL,LienKe,4691.593,4696.565,49.7,292.3,32.7,5.88,0.66,1,1,1,1,1,1,1,11,-,1,11,-,1,13,-,1,13,-,1,21,-,1,24,-,0,,,TP,300.00,29
2026.04.07 09:14,2026.04.07 09:48,SELL,LienKe,4689.399,4696.565,71.7,299.3,54.6,4.18,0.76,1,0,3,1,0,3,1,0,3,1,1,3,1,16,-,1,21,-,1,27,-,1,28,-,0,,,TP,300.00,34
2026.04.07 10:28,2026.04.07 10:43,BUY,LienKe,4662.599,4654.913,76.9,93.1,17.9,1.21,0.23,1,0,11,1,0,11,1,0,11,1,0,11,1,3,11,0,,,0,,,0,,,0,,,SL,-76.86,15
2026.04.07 10:43,2026.04.07 10:47,BUY,LienKe,4659.660,4654.913,47.5,47.5,50.3,1.00,1.06,1,1,2,1,1,2,1,1,2,0,,,0,,,0,,,0,,,0,,,0,,,SL,-47.47,4
