time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2026.01.02 00:45,2026.01.02 00:57,SELL,LienKe,4351.905,4356.298,43.9,10.2,30.3,0.23,0.69,1,5,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-43.93,12
2026.01.02 00:11,2026.01.02 00:57,SELL,LienKe,4350.528,4356.298,57.7,90.9,44.0,1.58,0.76,1,0,27,1,0,27,1,6,27,1,8,27,1,14,27,0,,,0,,,0,,,0,,,SL,-57.70,46
2026.01.02 03:01,2026.01.02 03:10,SELL,LienKe,4363.636,4367.448,38.1,4.1,30.5,0.11,0.80,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-38.12,9
2026.01.02 03:01,2026.01.02 03:10,SELL,LienKe,4362.494,4367.448,49.5,2.6,41.9,0.05,0.85,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-49.54,9
2026.01.02 05:04,2026.01.02 13:15,BUY,LienKe,4371.593,4367.946,36.5,295.6,2.8,8.11,0.08,1,1,-,1,2,-,1,2,-,1,4,-,1,7,-,1,50,-,1,188,-,1,221,-,0,,,TP,300.00,491
2026.01.02 05:03,2026.01.02 13:16,BUY,LienKe,4372.436,4367.946,44.9,292.7,11.2,6.52,0.25,1,3,127,1,3,127,1,4,127,1,5,127,1,51,127,1,173,-,1,211,-,1,223,-,0,,,TP,300.00,493
2026.01.05 10:51,2026.01.05 12:42,SELL,LienKe,4438.166,4441.891,37.2,269.3,20.1,7.23,0.54,1,6,-,1,7,-,1,10,-,1,11,-,1,25,-,1,27,-,1,35,-,1,35,-,0,,,TP,300.00,111
2026.01.05 10:39,2026.01.05 12:43,SELL,LienKe,4437.516,4441.891,43.8,299.8,26.6,6.85,0.61,1,0,12,1,2,12,1,7,12,1,25,-,1,37,-,1,40,-,1,47,-,1,47,-,0,,,TP,300.00,124
2026.01.05 14:56,2026.01.05 15:02,SELL,Swing,4440.003,4445.879,58.8,48.0,55.8,0.82,0.95,1,0,1,1,0,1,1,1,4,0,,,0,,,0,,,0,,,0,,,0,,,SL,-58.76,6
2026.01.06 00:39,2026.01.06 00:40,BUY,Swing,4434.791,4430.629,41.6,3.8,4.8,0.09,0.11,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-41.62,1
2026.01.06 00:36,2026.01.06 00:40,BUY,Swing,4436.151,4430.629,55.2,13.8,18.4,0.25,0.33,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-55.22,4
2026.01.06 08:28,2026.01.06 10:00,SELL,Swing,4474.861,4479.002,41.4,299.0,1.9,7.22,0.05,1,0,-,1,0,-,1,1,-,1,2,-,1,4,-,1,13,-,1,42,-,1,43,-,0,,,TP,300.00,92
2026.01.06 08:28,2026.01.06 10:03,SELL,Swing,4473.745,4479.002,52.6,292.7,13.0,5.57,0.25,1,0,1,1,1,-,1,2,-,1,3,-,1,13,-,1,35,-,1,43,-,1,47,-,0,,,TP,300.00,95
2026.01.06 11:31,2026.01.06 11:33,SELL,LienKe,4455.797,4459.100,33.0,8.8,22.7,0.27,0.69,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-33.03,2
2026.01.06 11:31,2026.01.06 11:33,SELL,LienKe,4455.418,4459.100,36.8,5.1,26.5,0.14,0.72,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-36.82,2
2026.01.06 13:29,2026.01.06 13:50,BUY,LienKe,4458.602,4454.546,40.6,52.8,31.8,1.30,0.78,1,0,1,1,2,5,1,12,19,1,16,19,0,,,0,,,0,,,0,,,0,,,SL,-40.56,20
2026.01.06 13:27,2026.01.06 13:50,BUY,LienKe,4460.256,4454.546,57.1,36.3,48.3,0.64,0.85,1,0,1,1,15,17,1,18,20,0,,,0,,,0,,,0,,,0,,,0,,,SL,-57.10,23
2026.01.06 14:03,2026.01.06 14:31,SELL,LienKe,4470.673,4474.431,37.6,60.6,28.4,1.61,0.76,1,0,3,1,1,3,1,1,3,1,17,27,0,,,0,,,0,,,0,,,0,,,SL,-37.58,28
2026.01.06 14:03,2026.01.06 14:31,SELL,LienKe,4470.021,4474.431,44.1,54.0,35.0,1.23,0.79,1,0,3,1,1,3,1,2,3,1,17,27,0,,,0,,,0,,,0,,,0,,,SL,-44.10,28
2026.01.06 17:13,2026.01.06 18:18,SELL,LienKe,4489.118,4493.321,42.0,72.8,40.2,1.73,0.96,1,5,6,1,14,17,1,26,40,1,30,40,0,,,0,,,0,,,0,,,0,,,SL,-42.03,65
2026.01.06 17:06,2026.01.06 18:18,SELL,LienKe,4488.205,4493.321,51.2,63.7,49.3,1.25,0.96,1,0,1,1,22,24,1,36,47,1,37,47,0,,,0,,,0,,,0,,,0,,,SL,-51.16,72
2026.01.07 01:05,2026.01.07 01:06,BUY,LienKe,4482.385,4477.525,48.6,0.0,44.9,0.00,0.92,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-48.60,1
2026.01.07 01:05,2026.01.07 01:06,BUY,LienKe,4483.469,4477.525,59.4,2.0,55.8,0.03,0.94,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-59.44,1
2026.01.07 05:04,2026.01.07 05:33,BUY,LienKe,4463.788,4460.391,34.0,65.1,32.6,1.92,0.96,1,3,27,1,3,27,1,5,27,1,12,27,0,,,0,,,0,,,0,,,0,,,SL,-33.97,29
2026.01.07 05:02,2026.01.07 05:33,BUY,LienKe,4464.521,4460.391,41.3,57.8,39.9,1.40,0.97,1,5,29,1,5,29,1,14,29,1,22,29,0,,,0,,,0,,,0,,,0,,,SL,-41.30,31
2026.01.07 18:06,2026.01.08 01:00,BUY,LienKe,4449.346,4445.083,42.6,171.3,39.8,4.02,0.93,1,1,7,1,1,7,1,4,7,1,20,64,1,31,64,1,115,399,1,355,399,0,,,0,,,SL,-58.68,414
2026.01.07 18:05,2026.01.08 01:00,BUY,LienKe,4450.868,4445.083,57.9,156.1,55.1,2.70,0.95,1,0,1,1,5,7,1,20,45,1,22,45,1,115,174,1,133,174,1,358,395,0,,,0,,,SL,-73.90,415
2026.01.08 04:24,2026.01.08 04:43,BUY,LienKe,4437.280,4433.572,37.1,22.4,34.3,0.61,0.92,1,2,4,1,3,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-37.08,19
2026.01.08 04:08,2026.01.08 04:43,BUY,LienKe,4438.741,4433.572,51.7,18.3,48.9,0.35,0.95,1,6,13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-51.69,35
2026.01.08 08:03,2026.01.08 08:33,BUY,LienKe,4428.666,4424.924,37.4,46.5,33.6,1.24,0.90,1,2,3,1,6,10,1,6,10,0,,,0,,,0,,,0,,,0,,,0,,,SL,-37.42,30
2026.01.08 08:03,2026.01.08 08:33,BUY,LienKe,4429.594,4424.924,46.7,37.3,42.9,0.80,0.92,1,6,9,1,6,9,1,7,9,0,,,0,,,0,,,0,,,0,,,0,,,SL,-46.70,30
2026.01.08 11:49,2026.01.08 12:01,BUY,LienKe,4422.767,4419.263,35.0,27.9,30.6,0.80,0.87,1,0,10,1,0,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-35.04,12
2026.01.08 11:49,2026.01.08 12:01,BUY,LienKe,4423.455,4419.263,41.9,21.0,37.5,0.50,0.90,1,0,2,1,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-41.92,12
2026.01.08 19:08,2026.01.08 19:17,BUY,LienKe,4448.176,4444.770,34.1,10.2,30.6,0.30,0.90,1,4,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-34.06,8
2026.01.08 19:08,2026.01.08 19:17,BUY,LienKe,4448.677,4444.770,39.1,5.2,35.6,0.13,0.91,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-39.07,9
2026.01.08 17:03,2026.01.08 20:26,SELL,LienKe,4463.796,4468.503,47.1,193.0,43.6,4.10,0.93,1,0,51,1,1,51,1,2,51,1,6,51,1,64,199,1,67,199,1,93,199,0,,,0,,,SL,-47.07,203
2026.01.08 23:50,2026.01.09 00:21,BUY,LienKe,4473.834,4469.630,42.0,29.1,40.4,0.69,0.96,1,0,22,1,1,22,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-47.39,31
2026.01.09 03:09,2026.01.09 03:24,BUY,LienKe,4464.975,4461.218,37.6,15.6,36.6,0.42,0.97,1,12,13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-37.57,14
2026.01.09 03:06,2026.01.09 03:24,BUY,LienKe,4465.983,4461.218,47.7,13.4,46.7,0.28,0.98,1,0,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-47.65,18
2026.01.09 06:28,2026.01.09 06:36,SELL,LienKe,4472.104,4475.597,34.9,0.0,34.5,0.00,0.99,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-34.93,8
2026.01.09 06:28,2026.01.09 06:36,SELL,LienKe,4471.666,4475.597,39.3,0.0,38.9,0.00,0.99,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-39.31,8
2026.01.09 08:10,2026.01.09 12:05,SELL,LienKe,4475.248,4479.574,43.3,111.2,37.8,2.57,0.87,1,4,12,1,5,12,1,20,64,1,25,64,1,29,64,1,41,64,0,,,0,,,0,,,SL,-43.26,235
2026.01.09 08:09,2026.01.09 12:05,SELL,LienKe,4473.989,4479.574,55.9,98.6,50.4,1.77,0.90,1,6,6,1,21,63,1,22,63,1,28,63,1,31,63,0,,,0,,,0,,,0,,,SL,-55.85,236
2026.01.09 06:47,2026.01.09 12:05,SELL,Swing,4476.091,4479.630,35.4,119.6,29.4,3.38,0.83,1,1,1,1,3,5,1,8,80,1,27,80,1,75,80,1,113,151,0,,,0,,,0,,,SL,-35.39,318
2026.01.09 06:47,2026.01.09 12:05,SELL,Swing,4475.107,4479.630,45.2,109.8,39.2,2.43,0.87,1,3,3,1,8,9,1,15,16,1,37,79,1,75,79,1,124,145,0,,,0,,,0,,,SL,-45.23,318
