time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2025.07.01 10:14,2025.07.01 11:04,SELL,LienKe,3347.813,3351.323,35.1,24.8,25.1,0.71,0.71,1,0,1,1,25,30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-35.10,50
2025.07.01 10:13,2025.07.01 11:04,SELL,LienKe,3347.372,3351.323,39.5,20.4,29.5,0.52,0.75,1,24,31,1,27,31,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-39.51,51
2025.07.01 23:53,2025.07.02 01:25,BUY,LienKe,3338.221,3333.814,44.1,67.8,41.2,1.54,0.94,1,1,3,1,13,35,1,13,35,1,17,35,0,,,0,,,0,,,0,,,0,,,SL,-49.42,92
2025.07.01 17:28,2025.07.02 01:25,BUY,Swing,3337.159,3333.965,31.9,78.4,30.6,2.45,0.96,1,1,9,1,19,79,1,24,79,1,297,336,0,,,0,,,0,,,0,,,0,,,SL,-37.29,477
2025.07.01 17:21,2025.07.02 01:25,BUY,Swing,3337.907,3333.965,39.4,70.9,38.1,1.80,0.97,1,23,50,1,29,50,1,302,343,1,304,343,0,,,0,,,0,,,0,,,0,,,SL,-44.77,484
2025.07.02 00:13,2025.07.02 12:17,SELL,Swing,3343.430,3347.999,45.7,156.8,44.8,3.43,0.98,1,3,310,1,5,310,1,13,310,1,15,310,1,60,310,1,72,310,1,416,594,0,,,0,,,SL,-45.69,724
2025.07.02 00:12,2025.07.02 12:17,SELL,Swing,3341.989,3347.999,60.1,142.4,59.2,2.37,0.99,1,0,0,1,15,49,1,16,49,1,27,49,1,73,218,1,88,218,0,,,0,,,0,,,SL,-60.10,725
2025.07.02 15:13,2025.07.02 16:08,SELL,LienKe,3343.313,3346.803,34.9,44.8,29.5,1.28,0.84,1,2,24,1,3,24,1,3,24,0,,,0,,,0,,,0,,,0,,,0,,,SL,-34.90,55
2025.07.02 15:06,2025.07.02 16:08,SELL,LienKe,3342.857,3346.803,39.5,40.2,34.1,1.02,0.86,1,3,7,1,3,7,1,10,29,0,,,0,,,0,,,0,,,0,,,0,,,SL,-39.46,62
2025.07.03 12:11,2025.07.03 12:30,BUY,LienKe,3343.804,3339.952,38.5,85.0,1.6,2.21,0.04,1,0,-,1,1,-,1,3,-,1,6,-,1,9,-,0,,,0,,,0,,,0,,,SL,-38.52,19
