HTF_State;Maj_State;Min_State;Entry_Type;Risk_Multiplier;BE_Trigger_R;Partial_R;Partial_Pct;TP_Strategy;TP_Param;Trail_Strategy;Location_Filter;Dash_Note
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Down - BoS Down;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;124-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Down - BoS Up;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;125-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Up - ChoCh Up;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;126-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Up - BoS Up;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;127-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Up - BoS Down;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;128-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Down - ChoCh Down;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;129-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Down - BoS Down;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;130-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Down - BoS Up;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;131-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Up - ChoCh Up;2;1;0;-1;50;HTF_ACTIVE;10;TRAIL_STRUCT;HTF_ZONE;132-Sell Major - Chot 50% HTF_ACTIVE som 10.0 pips
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;133-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;134-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;135-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;136-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;137-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Up - ChoCh Up;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;138-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;139-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;140-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;141-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;142-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;143-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;0;0;0;0;0;FIXED_R;0;NONE;HTF_ZONE;144-Dung ngoaiTP: FIXED_R0.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Up - BoS Up;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;145-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Up - BoS Down;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;146-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Down - ChoCh Down;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;147-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Down - BoS Down;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;148-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Down - BoS Up;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;149-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Up - ChoCh Up;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;150-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Up - BoS Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;151-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Up - BoS Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;152-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Down - ChoCh Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;153-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Down - BoS Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;154-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Down - BoS Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;155-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Up - ChoCh Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;156-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Up - BoS Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;157-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Up - BoS Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;158-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Down - ChoCh Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;159-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Down - BoS Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;160-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Down - BoS Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;161-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Up - ChoCh Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;162-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Up - BoS Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;163-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Up - BoS Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;164-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Down - ChoCh Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;165-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Down - BoS Down;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;166-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Down - BoS Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;167-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Up - ChoCh Up;2;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;168-Sell MajorTP: HTF_OPPOSITE_ZONE10.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;169-Dung ngoai - song chinh lech pha song phu tren ca 2 TF
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;170-Dung ngoai - song chinh lech pha song phu tren ca 2 TF
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;171-Dung ngoai - song chinh lech pha song phu tren ca 2 TF
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;172-Dung ngoai - song chinh lech pha song phu tren ca 2 TF
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;173-Dung ngoai - song chinh lech pha song phu tren ca 2 TF
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Up - ChoCh Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;174-Dung ngoai - song chinh lech pha song phu tren ca 2 TF
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Up - BoS Up;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;175-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Up - BoS Down;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;176-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;177-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Down - BoS Down;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;178-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Down - BoS Up;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;179-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;1;1;0;-1;100;HTF_OPPOSITE_ZONE;10;TRAIL_STRUCT;HTF_ZONE;180-Buy Major - Chot 50% HTF_OPPOSITE_ZONE som 10.0 pips
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Up - BoS Up;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;181-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Up - BoS Down;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;182-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Down - ChoCh Down;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;183-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Down - BoS Down;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;184-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Down - BoS Up;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;185-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Up - ChoCh Up;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;186-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;187-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;188-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;189-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;190-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;191-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Up - ChoCh Up;3;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;192-Buy Minor SL theo Minor 2, chot bot 50% tai 3.0R, TP: 10.0R
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;193-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;194-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;195-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;196-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;197-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Up - ChoCh Up;3;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;198-Buy Minor SL theo Minor 2, chot bot 50% tai 3.0R, TP: 10.0R
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;199-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;200-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;201-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;202-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;203-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Up - ChoCh Up;3;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;204-Buy Minor SL theo Minor 2, chot bot 50% tai 3.0R, TP: 10.0R
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Up - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;205-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Up - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;206-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Down - ChoCh Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;207-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Down - BoS Down;0;0;0;0;0;FIXED_R;0;NONE;NONE;208-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Down - BoS Up;0;0;0;0;0;FIXED_R;0;NONE;NONE;209-Dung ngoaiTP: FIXED_R0.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Up - ChoCh Up;3;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;210-Buy Minor SL theo Minor 2, chot bot 50% tai 3.0R, TP: 10.0R
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Up - BoS Up;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;211-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Up - BoS Down;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;212-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;213-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Down - BoS Down;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;214-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Down - BoS Up;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;215-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;1;1;0;3;50;FIXED_R;10;TRAIL_STRUCT;HTF_ZONE;216-Buy Major-3R chot bot 50% vol, con lai nuoi TP 10.0R
