time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2025.04.01 06:15,2025.04.01 15:42,BUY,LienKe,3130.995,3123.488,75.1,80.0,72.9,1.07,0.97,1,0,73,1,1,73,1,2,73,1,10,73,1,248,296,0,,,0,,,0,,,0,,,SL,-75.07,567
2025.04.01 05:45,2025.04.01 15:58,SELL,LienKe,3145.386,3152.059,66.7,293.0,10.4,4.39,0.16,1,1,-,1,4,-,1,5,-,1,6,-,1,8,-,1,8,-,1,15,-,1,121,-,0,,,TP,300.00,613
2025.04.02 06:44,2025.04.02 07:50,SELL,LienKe,3118.058,3122.701,46.4,57.2,46.2,1.23,0.99,1,13,37,1,18,37,1,18,37,1,25,37,0,,,0,,,0,,,0,,,0,,,SL,-46.43,66
2025.04.02 06:30,2025.04.02 07:50,SELL,LienKe,3116.405,3122.701,63.0,40.7,62.7,0.65,1.00,1,1,4,1,34,48,1,39,48,0,,,0,,,0,,,0,,,0,,,0,,,SL,-62.96,80
2025.04.02 02:15,2025.04.02 20:29,SELL,LienKe,3132.720,3138.703,59.8,278.2,57.0,4.65,0.95,1,3,5,1,26,30,1,44,379,1,45,379,1,123,379,1,139,379,1,154,379,1,194,379,0,,,SL,-59.83,1094
2025.04.03 02:45,2025.04.03 04:50,BUY,LienKe,3148.904,3141.642,72.6,33.0,70.2,0.45,0.97,1,20,24,1,21,24,1,22,24,0,,,0,,,0,,,0,,,0,,,0,,,SL,-72.62,125
2025.04.03 02:45,2025.04.03 04:50,BUY,LienKe,3149.021,3141.642,73.8,31.9,71.4,0.43,0.97,1,20,24,1,21,24,1,22,24,0,,,0,,,0,,,0,,,0,,,0,,,SL,-73.79,125
2025.04.03 00:30,2025.04.03 05:01,BUY,LienKe,3148.282,3137.717,105.7,147.4,95.5,1.39,0.90,1,0,0,1,5,13,1,5,13,1,6,13,1,39,42,1,66,118,0,,,0,,,0,,,SL,-105.65,271
2025.04.03 10:17,2025.04.03 10:26,BUY,Swing,3115.674,3109.101,65.7,0.0,60.9,0.00,0.93,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-65.73,9
2025.04.03 10:15,2025.04.03 10:26,BUY,Swing,3119.501,3109.101,104.0,4.7,99.2,0.05,0.95,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-104.00,11
