time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2026.04.01 17:01,2026.04.01 18:21,SELL,LienKe,4788.706,4793.756,50.5,292.2,44.6,5.79,0.88,1,15,27,1,16,27,1,16,27,1,17,27,1,33,-,1,34,-,1,59,-,1,62,-,0,,,TP,300.00,80
2026.04.01 16:30,2026.04.01 18:36,SELL,LienKe,4776.711,4793.756,170.5,273.1,164.5,1.60,0.97,1,2,2,1,87,88,1,90,-,1,90,-,1,93,-,1,93,-,1,93,-,1,111,-,0,,,TP,300.00,126
2026.04.07 00:15,2026.04.07 01:00,BUY,LienKe,4657.885,4646.028,118.6,35.4,36.1,0.30,0.30,1,0,4,1,0,4,1,0,4,0,,,0,,,0,,,0,,,0,,,0,,,SL,-118.57,45
2026.04.07 01:00,2026.04.07 01:00,BUY,LienKe,4653.346,4646.028,73.2,0.0,260.6,0.00,3.56,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-73.18,0
2026.04.09 16:19,2026.04.09 20:15,SELL,LienKe,4796.995,4804.052,70.6,298.7,44.9,4.23,0.64,1,0,0,1,1,59,1,1,59,1,7,59,1,19,59,1,22,59,1,109,-,1,132,-,0,,,TP,300.00,236
2026.04.09 16:15,2026.04.09 23:06,SELL,LienKe,4788.280,4804.052,157.7,293.8,132.0,1.86,0.84,1,26,27,1,26,27,1,34,35,1,109,110,1,128,-,1,129,-,1,138,-,1,152,-,0,,,TP,300.00,411
2026.04.10 09:00,2026.04.10 12:18,BUY,Swing,4741.038,4727.601,134.4,296.1,4.9,2.20,0.04,1,0,0,1,1,-,1,2,-,1,5,-,1,18,-,1,18,-,1,19,-,1,143,-,0,,,TP,300.00,198
2026.04.10 16:23,2026.04.10 20:25,BUY,LienKe,4754.787,4744.379,104.1,184.9,66.6,1.78,0.64,1,0,101,1,0,101,1,1,101,1,1,101,1,8,101,1,15,101,1,129,221,0,,,0,,,SL,-104.08,242
2026.04.10 16:15,2026.04.10 20:25,BUY,LienKe,4763.396,4744.379,190.2,98.8,152.7,0.52,0.80,1,1,2,1,23,23,1,62,66,1,63,66,1,139,153,0,,,0,,,0,,,0,,,SL,-190.17,250
2026.04.14 00:30,2026.04.14 00:39,SELL,LienKe,4764.871,4770.521,56.5,0.6,53.4,0.01,0.94,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-56.50,9
2026.04.14 00:30,2026.04.14 00:39,SELL,LienKe,4762.363,4770.521,81.6,8.9,78.4,0.11,0.96,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-81.58,9
2026.04.14 13:33,2026.04.14 13:35,SELL,LienKe,4787.651,4795.365,77.1,0.0,67.2,0.00,0.87,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-77.14,1
2026.04.14 13:30,2026.04.14 13:35,SELL,LienKe,4782.764,4795.365,126.0,22.3,116.1,0.18,0.92,1,0,0,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-126.01,5
2026.04.16 05:15,2026.04.16 13:52,SELL,LienKe,4834.172,4841.319,71.5,289.0,21.6,4.04,0.30,1,9,12,1,11,12,1,16,-,1,17,-,1,23,-,1,40,-,1,66,-,1,169,-,0,,,TP,300.00,517
2026.04.17 00:16,2026.04.17 01:10,BUY,LienKe,4787.825,4782.718,51.1,133.6,47.9,2.62,0.94,1,0,48,1,2,48,1,2,48,1,12,48,1,15,48,1,16,48,0,,,0,,,0,,,SL,-51.07,54
2026.04.17 00:15,2026.04.17 01:10,BUY,LienKe,4790.192,4782.718,74.7,109.9,71.6,1.47,0.96,1,3,9,1,12,47,1,15,47,1,16,47,1,17,47,1,31,47,0,,,0,,,0,,,SL,-74.74,55
2026.04.17 12:00,2026.04.17 12:25,SELL,LienKe,4799.258,4814.712,154.5,14.0,134.3,0.09,0.87,1,1,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-154.54,25
