time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2025.07.02 10:30,2025.07.02 11:04,SELL,LienKe,3343.259,3347.626,43.7,3.8,42.0,0.09,0.96,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-43.67,33
2025.07.02 10:15,2025.07.02 11:04,SELL,LienKe,3341.892,3347.626,57.3,11.5,55.7,0.20,0.97,1,1,7,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-57.34,49
2025.07.02 07:20,2025.07.02 20:07,BUY,LienKe,3329.832,3324.969,48.6,296.9,22.4,6.10,0.46,1,10,12,1,26,-,1,26,-,1,28,-,1,79,-,1,132,-,1,197,-,1,300,-,0,,,TP,300.00,767
2025.07.01 12:35,2025.07.02 20:07,SELL,LienKe,3354.654,3360.113,54.6,269.1,50.3,4.93,0.92,1,1,1,1,11,14,1,31,1823,1,33,1823,1,40,1823,1,136,1823,1,160,1823,1,769,1823,0,,,SL,-54.59,1892
2025.07.01 12:30,2025.07.02 20:07,SELL,LienKe,3352.163,3360.113,79.5,244.2,75.2,3.07,0.95,1,1,4,1,37,88,1,39,88,1,46,88,1,144,1786,1,165,1786,1,205,1786,1,790,1786,0,,,SL,-79.50,1897
2025.07.02 07:15,2025.07.02 22:15,BUY,LienKe,3331.910,3324.969,69.4,288.4,43.2,4.16,0.62,1,31,-,1,32,-,1,33,-,1,63,-,1,137,-,1,162,-,1,228,-,1,661,-,0,,,TP,300.00,900
2025.07.03 12:15,2025.07.03 12:30,BUY,LienKe,3347.846,3339.952,78.9,44.6,3.2,0.57,0.04,1,2,-,1,2,-,1,5,-,0,,,0,,,0,,,0,,,0,,,0,,,SL,-78.94,15
2025.07.03 12:30,2025.07.03 12:30,BUY,LienKe,3344.497,3339.952,45.4,0.0,144.5,0.00,3.18,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-45.45,0
2025.07.06 23:30,2025.07.07 00:04,BUY,Swing,3330.938,3326.025,49.1,0.0,47.5,0.00,0.97,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-49.13,34
2025.07.03 22:02,2025.07.07 00:31,BUY,LienKe,3326.004,3322.321,36.8,191.2,36.3,5.19,0.99,1,37,133,1,44,133,1,50,133,1,85,133,1,200,4442,1,336,4442,1,375,4442,0,,,0,,,SL,-47.53,4469
