HTF_State;Maj_State;Min_State;Entry_Type;Risk_Multiplier;BE_Trigger_R;Partial_R;Partial_Pct;TP_Strategy;TP_Param;Trail_Strategy;Location_Filter;Dash_Note
Impulse Down - BoS Down;Impulse Up - BoS Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;109-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;110-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;111-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;112-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;113-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;114-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;115-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;116-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;117-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;118-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;119-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - BoS Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;120-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;121-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;122-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;123-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;124-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;125-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - ChoCh Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;126-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;127-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;128-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;129-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;130-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;131-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;132-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;133-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;134-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;135-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;136-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;137-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Down - BoS Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;138-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;139-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;140-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;141-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;142-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;143-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Down;Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;144-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;145-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;146-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;147-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;148-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;149-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;150-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;151-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;152-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;153-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;154-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;155-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - BoS Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;156-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;157-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;158-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;159-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;160-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;161-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - ChoCh Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;162-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;163-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;164-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;165-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;166-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;167-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;168-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;169-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;170-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;171-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;172-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;173-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Down - BoS Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;174-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;175-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;176-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;177-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;178-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;179-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Down - BoS Up;Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;180-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;181-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;182-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;183-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;184-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;185-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;186-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;187-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;188-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;189-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;190-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;191-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - BoS Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;192-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;193-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;194-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;195-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;196-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;197-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;198-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Up - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;199-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Up - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;200-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Down - ChoCh Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;201-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Down - BoS Down;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;202-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Down - BoS Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;203-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Down;Impulse Up - ChoCh Up;2;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;204-Sell Limit tai mep Sell Zone M1 Major, Cat lo o dinh Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;205-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;206-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;207-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;208-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;209-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Down - BoS Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;210-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Up - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;211-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Up - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;212-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Down - ChoCh Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;213-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Down - BoS Down;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;214-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Down - BoS Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;215-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;Impulse Up - ChoCh Up;1;1.0;0;0;0;FIXED_R;2.0;NONE;HTF_ZONE;216-Buy Limit tai mep Buy Zone M1 Major, Cat lo o day Major.TP: FIXED_R2.0
