time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2025.04.01 06:08,2025.04.01 15:42,BUY,LienKe,3129.123,3123.488,56.4,98.7,54.2,1.75,0.96,1,1,2,1,3,89,1,8,89,1,9,89,1,19,89,0,,,0,,,0,,,0,,,SL,-56.35,574
2025.04.01 06:05,2025.04.01 15:42,BUY,LienKe,3131.900,3123.488,84.1,71.0,82.0,0.84,0.97,1,11,16,1,12,16,1,13,16,1,21,40,0,,,0,,,0,,,0,,,0,,,SL,-84.12,577
2025.04.01 04:15,2025.04.01 15:57,SELL,LienKe,3146.524,3150.947,44.2,299.6,27.0,6.77,0.61,1,2,75,1,7,75,1,11,75,1,95,-,1,97,-,1,98,-,1,100,-,1,208,-,0,,,TP,300.00,702
2025.04.01 22:10,2025.04.01 22:16,BUY,LienKe,3113.502,3109.851,36.5,0.0,34.3,0.00,0.94,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-36.51,6
2025.04.01 22:05,2025.04.01 22:16,BUY,LienKe,3114.309,3109.851,44.6,6.3,42.4,0.14,0.95,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-44.58,11
2025.04.03 05:07,2025.04.03 05:16,BUY,LienKe,3138.551,3133.783,47.7,24.7,44.7,0.52,0.94,1,1,4,1,1,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-47.68,9
2025.04.03 05:05,2025.04.03 05:16,BUY,LienKe,3140.525,3133.783,67.4,5.0,64.5,0.07,0.96,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-67.42,11
2025.04.03 08:05,2025.04.03 10:58,SELL,LienKe,3129.997,3133.983,39.9,288.9,21.8,7.25,0.55,1,5,10,1,5,10,1,40,52,1,84,-,1,114,-,1,116,-,1,123,-,1,140,-,0,,,TP,300.00,173
2025.04.03 08:05,2025.04.03 10:58,SELL,LienKe,3128.516,3133.983,54.7,274.1,36.6,5.01,0.67,1,5,6,1,43,45,1,77,86,1,114,-,1,115,-,1,122,-,1,124,-,1,141,-,0,,,TP,300.00,173
2025.04.03 11:30,2025.04.03 12:23,BUY,LienKe,3091.593,3084.566,70.3,57.0,67.3,0.81,0.96,1,5,6,1,21,30,1,21,30,1,22,30,0,,,0,,,0,,,0,,,0,,,SL,-70.27,53
2025.04.03 11:05,2025.04.03 12:23,BUY,LienKe,3096.583,3084.566,120.2,34.9,117.2,0.29,0.97,1,1,2,1,5,7,1,5,7,0,,,0,,,0,,,0,,,0,,,0,,,SL,-120.17,78
2025.04.04 02:21,2025.04.04 02:29,BUY,LienKe,3108.638,3104.447,41.9,13.8,32.7,0.33,0.78,1,0,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-41.91,8
2025.04.04 02:05,2025.04.04 02:29,BUY,LienKe,3111.173,3104.447,67.3,18.4,58.0,0.27,0.86,1,2,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-67.26,24
2025.04.04 04:12,2025.04.04 04:36,SELL,LienKe,3099.036,3102.975,39.4,14.7,35.9,0.37,0.91,1,18,19,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-39.39,24
2025.04.04 04:10,2025.04.04 04:36,SELL,LienKe,3098.067,3102.975,49.1,7.4,45.6,0.15,0.93,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-49.08,26
2025.04.04 10:10,2025.04.04 10:27,SELL,LienKe,3095.518,3103.172,76.5,21.4,76.3,0.28,1.00,1,1,1,1,2,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-76.54,17
2025.04.04 12:11,2025.04.04 12:30,BUY,LienKe,3096.889,3090.968,59.2,72.8,57.3,1.23,0.97,1,5,6,1,5,6,1,8,9,1,11,13,0,,,0,,,0,,,0,,,0,,,SL,-59.21,18
2025.04.04 12:10,2025.04.04 12:30,BUY,LienKe,3099.960,3090.968,89.9,42.1,88.0,0.47,0.98,1,9,10,1,12,13,1,12,13,0,,,0,,,0,,,0,,,0,,,0,,,SL,-89.92,20
2025.04.04 13:54,2025.04.04 14:01,BUY,LienKe,3065.195,3056.559,86.4,30.5,57.3,0.35,0.66,1,0,1,1,3,4,1,3,4,0,,,0,,,0,,,0,,,0,,,0,,,SL,-86.36,7
2025.04.04 13:40,2025.04.04 14:01,BUY,LienKe,3075.361,3056.559,188.0,40.6,158.9,0.22,0.85,1,0,1,1,0,1,1,0,1,0,,,0,,,0,,,0,,,0,,,0,,,SL,-188.02,21
2025.04.04 20:57,2025.04.06 22:22,SELL,LienKe,3039.670,3043.940,42.7,251.2,9.6,5.88,0.22,1,0,-,1,2955,-,1,2955,-,1,2955,-,1,2955,-,1,2955,-,1,2960,-,1,2963,-,0,,,TP,300.00,2965
2025.04.04 20:20,2025.04.06 22:22,SELL,LienKe,3037.932,3043.940,60.1,233.8,27.0,3.89,0.45,1,3,4,1,23,28,1,2993,-,1,2993,-,1,2993,-,1,2995,-,1,2997,-,1,3001,-,0,,,TP,300.00,3002
2025.04.07 00:15,2025.04.07 01:12,BUY,LienKe,2976.152,2967.689,84.6,217.7,40.8,2.57,0.48,1,1,31,1,1,31,1,1,31,1,1,31,1,1,31,1,2,31,1,5,31,1,55,-,0,,,TP,300.00,57
2025.04.07 00:15,2025.04.07 01:15,BUY,LienKe,2981.672,2967.689,139.8,273.9,96.0,1.96,0.69,1,1,15,1,1,15,1,2,15,1,2,15,1,2,15,1,22,27,1,55,-,1,57,-,0,,,TP,300.00,60
2025.04.07 13:05,2025.04.07 14:17,SELL,LienKe,3029.541,3037.213,76.7,272.6,74.7,3.55,0.97,1,0,3,1,0,3,1,2,3,1,11,21,1,12,21,1,28,67,1,29,67,1,30,67,0,,,SL,-76.72,72
2025.04.07 14:20,2025.04.07 14:39,SELL,LienKe,3028.114,3041.036,129.2,297.5,21.6,2.30,0.17,1,0,1,1,2,-,1,2,-,1,2,-,1,2,-,1,4,-,1,7,-,1,7,-,0,,,TP,300.00,19
2025.04.08 04:40,2025.04.08 16:41,BUY,LienKe,2994.893,2987.880,70.1,278.5,70.0,3.97,1.00,1,1,5,1,1,5,1,9,287,1,13,287,1,16,287,1,35,287,1,100,287,1,120,287,0,,,SL,-70.13,721
2025.04.09 06:15,2025.04.09 06:23,SELL,LienKe,3021.125,3028.244,71.2,0.0,65.6,0.00,0.92,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-71.19,8
2025.04.09 06:15,2025.04.09 06:23,SELL,LienKe,3020.436,3028.244,78.1,5.1,72.5,0.06,0.93,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-78.08,8
2025.04.09 04:05,2025.04.09 06:55,BUY,LienKe,3005.843,2996.507,93.4,298.9,16.4,3.20,0.18,1,1,1,1,3,59,1,7,59,1,15,59,1,53,59,1,68,-,1,121,-,1,134,-,0,,,TP,300.00,170
2025.04.09 15:10,2025.04.09 17:29,BUY,LienKe,3071.914,3062.334,95.8,271.7,43.2,2.84,0.45,1,1,135,1,1,135,1,2,135,1,5,135,1,8,135,1,9,135,1,15,135,1,100,135,0,,,SL,-95.80,139
2025.04.10 01:00,2025.04.10 02:09,SELL,Swing,3099.336,3104.463,51.3,207.4,30.9,4.05,0.60,1,0,60,1,1,60,1,1,60,1,1,60,1,1,60,1,13,60,1,19,60,1,36,60,0,,,SL,-51.27,69
2025.04.10 00:40,2025.04.10 02:09,SELL,Swing,3096.904,3104.463,75.6,183.1,55.2,2.42,0.73,1,2,4,1,3,4,1,6,15,1,21,80,1,33,80,1,33,80,1,55,80,0,,,0,,,SL,-75.59,89
2025.04.09 19:55,2025.04.10 02:09,SELL,Swing,3088.776,3102.673,139.0,171.9,136.5,1.24,0.98,1,0,1,1,0,1,1,0,1,1,41,159,1,42,159,1,55,159,1,131,159,0,,,0,,,SL,-138.97,374
2025.04.10 11:37,2025.04.10 12:09,SELL,LienKe,3123.575,3127.911,43.4,45.5,30.9,1.05,0.71,1,5,6,1,9,21,1,13,21,0,,,0,,,0,,,0,,,0,,,0,,,SL,-43.36,32
2025.04.10 11:35,2025.04.10 12:09,SELL,LienKe,3121.826,3127.911,60.9,28.0,48.4,0.46,0.80,1,12,20,1,15,20,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-60.85,34
2025.04.10 12:49,2025.04.10 14:05,SELL,Swing,3130.123,3136.993,68.7,139.5,66.6,2.03,0.97,1,1,30,1,1,30,1,1,30,1,5,30,1,9,30,1,45,73,0,,,0,,,0,,,SL,-68.70,76
2025.04.10 12:35,2025.04.10 14:05,SELL,Swing,3125.008,3136.993,119.9,88.4,117.8,0.74,0.98,1,0,9,1,0,9,1,0,9,1,1,9,1,1,9,0,,,0,,,0,,,0,,,SL,-119.85,90
2025.04.10 08:56,2025.04.10 14:05,BUY,LienKe,3106.965,3101.686,52.8,296.6,37.8,5.62,0.72,1,20,34,1,21,34,1,29,34,1,41,-,1,60,-,1,62,-,1,90,-,1,193,-,0,,,TP,300.00,309
2025.04.10 08:40,2025.04.10 14:07,BUY,LienKe,3108.916,3101.686,72.3,291.5,57.3,4.03,0.79,1,1,13,1,2,13,1,3,13,1,75,-,1,78,-,1,95,-,1,170,-,1,209,-,0,,,TP,300.00,327
2025.04.10 11:11,2025.04.10 14:10,BUY,LienKe,3114.307,3110.208,41.0,285.7,3.7,6.97,0.09,1,0,-,1,4,-,1,5,-,1,16,-,1,18,-,1,19,-,1,79,-,1,131,-,0,,,TP,300.00,179
2025.04.10 11:10,2025.04.10 14:20,BUY,LienKe,3115.537,3110.208,53.3,299.7,16.0,5.62,0.30,1,5,7,1,6,7,1,9,-,1,18,-,1,20,-,1,49,-,1,80,-,1,134,-,0,,,TP,300.00,190
2025.04.10 18:30,2025.04.10 18:33,SELL,LienKe,3165.859,3169.902,40.4,0.0,35.1,0.00,0.87,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-40.43,3
2025.04.10 18:30,2025.04.10 18:33,SELL,LienKe,3164.870,3169.902,50.3,5.3,45.0,0.11,0.89,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-50.32,3
2025.04.11 03:35,2025.04.11 05:45,SELL,LienKe,3218.597,3223.137,45.4,294.3,8.5,6.48,0.19,1,1,1,1,3,16,1,3,16,1,40,113,1,78,113,1,86,113,1,126,-,1,127,-,0,,,TP,300.00,130
2025.04.11 02:20,2025.04.11 05:45,SELL,LienKe,3218.442,3222.476,40.3,292.8,18.5,7.26,0.46,1,8,11,1,8,11,1,8,11,1,115,188,1,153,188,1,161,188,1,201,-,1,202,-,0,,,TP,300.00,204
2025.04.11 02:20,2025.04.11 05:45,SELL,LienKe,3217.429,3222.476,50.5,282.6,28.7,5.60,0.57,1,8,11,1,8,11,1,8,11,1,118,186,1,157,186,1,163,186,1,201,-,1,203,-,0,,,TP,300.00,205
2025.04.11 07:10,2025.04.11 08:01,SELL,LienKe,3210.140,3215.076,49.4,72.4,40.0,1.47,0.81,1,6,26,1,7,26,1,7,26,1,7,26,0,,,0,,,0,,,0,,,0,,,SL,-49.36,51
2025.04.11 07:10,2025.04.11 08:01,SELL,LienKe,3208.165,3215.076,69.1,52.7,59.8,0.76,0.86,1,7,15,1,7,15,1,7,15,1,11,15,0,,,0,,,0,,,0,,,0,,,SL,-69.11,51
2025.04.14 05:00,2025.04.14 05:17,BUY,LienKe,3227.550,3223.162,43.9,3.1,36.4,0.07,0.83,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-43.88,17
2025.04.11 16:11,2025.04.14 10:20,SELL,LienKe,3243.579,3248.436,48.6,298.3,23.4,6.14,0.48,1,2,3,1,4,10,1,7,10,1,15,3464,1,17,3464,1,17,3464,1,38,3464,1,42,3464,0,,,TP,300.00,3969
2025.04.11 16:11,2025.04.14 10:20,SELL,Swing,3243.579,3248.436,48.6,298.3,23.4,6.14,0.48,1,2,3,1,4,10,1,7,10,1,15,3464,1,17,3464,1,17,3464,1,38,3464,1,42,3464,0,,,TP,300.00,3969
2025.04.11 16:10,2025.04.14 10:21,SELL,LienKe,3241.771,3248.436,66.6,287.7,41.5,4.32,0.62,1,8,9,1,15,3455,1,16,3455,1,17,3455,1,19,3455,1,29,3455,1,40,3455,1,44,3455,0,,,TP,300.00,3971
2025.04.11 16:10,2025.04.14 10:21,SELL,Swing,3241.771,3248.436,66.6,287.7,41.5,4.32,0.62,1,8,9,1,15,3455,1,16,3455,1,17,3455,1,19,3455,1,29,3455,1,40,3455,1,44,3455,0,,,TP,300.00,3971
2025.04.14 13:09,2025.04.14 13:13,BUY,Swing,3203.606,3197.468,61.4,0.0,49.2,0.00,0.80,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-61.38,4
2025.04.14 12:45,2025.04.14 13:13,BUY,Swing,3206.908,3197.468,94.4,50.3,82.2,0.53,0.87,1,0,1,1,0,1,1,0,1,1,4,7,0,,,0,,,0,,,0,,,0,,,SL,-94.40,28
2025.04.15 07:26,2025.04.15 07:47,BUY,Swing,3221.286,3217.450,38.4,0.0,38.2,0.00,1.00,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-38.36,21
2025.04.15 07:25,2025.04.15 07:47,BUY,Swing,3222.331,3217.450,48.8,0.0,48.7,0.00,1.00,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-48.81,22
2025.04.15 04:30,2025.04.15 20:02,SELL,LienKe,3229.312,3233.103,37.9,176.0,35.5,4.64,0.94,1,3,12,1,46,220,1,48,220,1,57,220,1,77,220,1,180,220,1,561,793,0,,,0,,,SL,-37.91,932
