time_vao,time_dong,chieu,nguon,gia_vao,sl_goc,R_pip,mfe_pip,mae_pip,mfe_R,mae_R,cham10,phut10,phut_ve_entry_10,cham20,phut20,phut_ve_entry_20,cham30,phut30,phut_ve_entry_30,cham50,phut50,phut_ve_entry_50,cham80,phut80,phut_ve_entry_80,cham100,phut100,phut_ve_entry_100,cham150,phut150,phut_ve_entry_150,cham200,phut200,phut_ve_entry_200,cham300,phut300,phut_ve_entry_300,ket_cuc,lai_usd,phut_giu
2025.10.01 07:29,2025.10.01 07:37,SELL,Swing,3869.400,3873.393,39.9,0.0,39.2,0.00,0.98,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-39.93,8
2025.10.01 07:25,2025.10.01 07:37,SELL,Swing,3868.119,3873.393,52.7,5.9,52.0,0.11,0.99,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-52.74,12
2025.10.01 06:25,2025.10.01 08:11,BUY,Swing,3857.365,3850.334,70.3,280.4,2.9,3.99,0.04,1,0,-,1,0,-,1,3,-,1,11,-,1,47,-,1,51,-,1,71,-,1,87,-,0,,,TP,300.00,106
2025.10.01 03:40,2025.10.01 08:17,BUY,LienKe,3859.727,3852.514,72.1,297.9,63.9,4.13,0.89,1,1,28,1,2,28,1,3,28,1,5,28,1,83,149,1,84,149,1,248,-,1,252,-,0,,,TP,300.00,277
2025.10.02 00:26,2025.10.02 01:00,BUY,LienKe,3858.201,3853.373,48.3,31.2,22.8,0.65,0.47,1,6,9,1,23,24,1,23,24,0,,,0,,,0,,,0,,,0,,,0,,,SL,-48.28,34
2025.10.02 00:25,2025.10.02 01:00,BUY,LienKe,3860.255,3853.373,68.8,10.6,43.3,0.15,0.63,1,24,25,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-68.82,35
2025.10.01 23:45,2025.10.02 01:00,BUY,LienKe,3861.099,3854.474,66.3,41.6,51.7,0.63,0.78,1,1,15,1,1,15,1,7,15,0,,,0,,,0,,,0,,,0,,,0,,,SL,-82.30,75
2025.10.02 05:30,2025.10.02 06:17,SELL,Swing,3869.448,3874.354,49.1,31.2,39.7,0.64,0.81,1,1,34,1,4,34,1,6,34,0,,,0,,,0,,,0,,,0,,,0,,,SL,-49.06,47
2025.10.02 09:52,2025.10.02 10:21,SELL,LienKe,3878.564,3882.796,42.3,26.7,19.4,0.63,0.46,1,18,23,1,20,23,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-42.32,29
2025.10.02 09:50,2025.10.02 10:21,SELL,LienKe,3877.201,3882.796,55.9,14.4,33.0,0.26,0.59,1,0,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-55.95,31
2025.10.02 10:20,2025.10.02 10:22,SELL,LienKe,3879.818,3883.336,35.2,0.0,32.3,0.00,0.92,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,SL,-35.18,1
